feature_index,occurrence_count,occurrence_percentage,globally_interesting
50220,60,12.0,False
17812,60,12.0,False
69169,60,12.0,False
46855,60,12.0,False
49446,59,11.799999999999999,False
22711,59,11.799999999999999,False
70578,59,11.799999999999999,False
63213,59,11.799999999999999,False
60506,59,11.799999999999999,False
5047,59,11.799999999999999,False
40230,59,11.799999999999999,False
2430,59,11.799999999999999,False
50321,59,11.799999999999999,False
49749,58,11.600000000000001,False
54206,58,11.600000000000001,False
32589,58,11.600000000000001,False
32911,58,11.600000000000001,False
19022,58,11.600000000000001,False
33914,58,11.600000000000001,False
39773,58,11.600000000000001,False
41222,57,11.4,False
42089,57,11.4,False
27053,57,11.4,False
65154,57,11.4,False
33397,57,11.4,False
10545,57,11.4,False
21575,57,11.4,False
15834,57,11.4,False
18915,57,11.4,False
62075,57,11.4,False
46583,57,11.4,False
24348,57,11.4,False
18852,56,11.200000000000001,False
56351,56,11.200000000000001,False
9274,56,11.200000000000001,False
13021,56,11.200000000000001,False
48272,56,11.200000000000001,False
6500,56,11.200000000000001,False
2075,56,11.200000000000001,False
19748,56,11.200000000000001,False
37115,56,11.200000000000001,False
37023,56,11.200000000000001,False
65011,56,11.200000000000001,False
34852,56,11.200000000000001,False
33790,56,11.200000000000001,False
73382,56,11.200000000000001,False
56893,55,11.0,False
29139,55,11.0,False
22895,55,11.0,False
33957,55,11.0,False
68259,55,11.0,False
3354,55,11.0,False
45796,55,11.0,False
69498,55,11.0,False
67902,55,11.0,False
64509,55,11.0,False
8798,55,11.0,False
27984,55,11.0,False
53125,55,11.0,False
53522,55,11.0,False
10795,55,11.0,False
3195,55,11.0,False
52203,55,11.0,False
61710,55,11.0,False
41907,55,11.0,False
43949,55,11.0,False
23231,55,11.0,False
12686,55,11.0,False
21878,55,11.0,False
37592,55,11.0,False
33395,55,11.0,False
51215,55,11.0,False
55313,55,11.0,False
53416,55,11.0,False
12199,54,10.8,False
32191,54,10.8,False
71111,54,10.8,False
49878,54,10.8,False
5382,54,10.8,False
4735,54,10.8,False
50086,54,10.8,False
46215,54,10.8,False
49395,54,10.8,False
64765,54,10.8,False
23864,54,10.8,False
65679,54,10.8,False
32669,54,10.8,False
69320,54,10.8,False
8816,54,10.8,False
28136,54,10.8,False
71110,54,10.8,False
10752,54,10.8,False
63896,54,10.8,False
64034,54,10.8,False
22437,54,10.8,False
15823,54,10.8,False
42059,54,10.8,False
2986,54,10.8,False
43691,54,10.8,False
1536,54,10.8,False
36832,54,10.8,False
37050,54,10.8,False
36094,54,10.8,False
60717,54,10.8,False
19010,54,10.8,False
1609,54,10.8,False
65341,54,10.8,False
19423,54,10.8,False
17235,54,10.8,False
39116,54,10.8,False
37735,54,10.8,False
348,54,10.8,False
73561,54,10.8,False
71472,54,10.8,False
71745,54,10.8,False
71605,54,10.8,False
30836,54,10.8,False
29108,54,10.8,False
20826,54,10.8,False
398,54,10.8,False
40352,54,10.8,False
59218,54,10.8,False
61930,54,10.8,False
30864,54,10.8,False
61234,54,10.8,False
51494,54,10.8,False
51821,54,10.8,False
29167,53,10.6,False
29539,53,10.6,False
28022,53,10.6,False
25772,53,10.6,False
70197,53,10.6,False
70672,53,10.6,False
51537,53,10.6,False
51256,53,10.6,False
71671,53,10.6,False
48377,53,10.6,False
71581,53,10.6,False
73480,53,10.6,False
27915,53,10.6,False
27503,53,10.6,False
72122,53,10.6,False
29201,53,10.6,False
17870,53,10.6,False
40986,53,10.6,False
58546,53,10.6,False
56854,53,10.6,False
58402,53,10.6,False
57112,53,10.6,False
58901,53,10.6,False
64054,53,10.6,False
16227,53,10.6,False
18468,53,10.6,False
15790,53,10.6,False
45243,53,10.6,False
1294,53,10.6,False
765,53,10.6,False
2601,53,10.6,False
3059,53,10.6,False
816,53,10.6,False
57927,53,10.6,False
43715,53,10.6,False
14217,53,10.6,False
42864,53,10.6,False
45316,53,10.6,False
15106,53,10.6,False
41339,53,10.6,False
46967,53,10.6,False
14607,53,10.6,False
14831,53,10.6,False
12462,53,10.6,False
13430,53,10.6,False
20631,53,10.6,False
23229,53,10.6,False
59850,53,10.6,False
61740,53,10.6,False
2022,53,10.6,False
1460,53,10.6,False
18752,53,10.6,False
18782,53,10.6,False
17452,53,10.6,False
18109,53,10.6,False
26088,53,10.6,False
63045,53,10.6,False
68350,53,10.6,False
34758,53,10.6,False
21132,53,10.6,False
21882,53,10.6,False
22521,53,10.6,False
24521,53,10.6,False
24604,53,10.6,False
36073,53,10.6,False
13478,53,10.6,False
10969,53,10.6,False
10994,53,10.6,False
10905,53,10.6,False
46109,53,10.6,False
48387,53,10.6,False
45783,53,10.6,False
2512,53,10.6,False
9373,53,10.6,False
9412,53,10.6,False
11797,53,10.6,False
10050,53,10.6,False
10106,53,10.6,False
49375,53,10.6,False
8049,53,10.6,False
8051,53,10.6,False
50906,53,10.6,False
30147,53,10.6,False
24328,53,10.6,False
65478,53,10.6,False
68628,53,10.6,False
27481,53,10.6,False
25095,53,10.6,False
32136,53,10.6,False
35320,53,10.6,False
22629,53,10.6,False
71932,53,10.6,False
69872,53,10.6,False
68677,53,10.6,False
69805,53,10.6,False
71226,53,10.6,False
71002,53,10.6,False
68876,53,10.6,False
69746,53,10.6,False
26331,53,10.6,False
30605,53,10.6,False
31080,53,10.6,False
48692,53,10.6,False
49340,53,10.6,False
48982,53,10.6,False
3682,53,10.6,False
55021,53,10.6,False
5269,53,10.6,False
3318,53,10.6,False
55879,53,10.6,False
52673,53,10.6,False
9038,53,10.6,False
8621,53,10.6,False
8626,53,10.6,False
6455,53,10.6,False
72757,53,10.6,False
73150,53,10.6,False
28878,53,10.6,False
73265,52,10.4,False
29331,52,10.4,False
72444,52,10.4,False
67507,52,10.4,False
67577,52,10.4,False
67716,52,10.4,False
69402,52,10.4,False
67487,52,10.4,False
69496,52,10.4,False
67773,52,10.4,False
32760,52,10.4,False
30455,52,10.4,False
30530,52,10.4,False
25231,52,10.4,False
27097,52,10.4,False
25441,52,10.4,False
25660,52,10.4,False
1656,52,10.4,False
30203,52,10.4,False
30930,52,10.4,False
30951,52,10.4,False
31121,52,10.4,False
30407,52,10.4,False
30237,52,10.4,False
30322,52,10.4,False
32756,52,10.4,False
34058,52,10.4,False
30448,52,10.4,False
28313,52,10.4,False
27960,52,10.4,False
26342,52,10.4,False
28151,52,10.4,False
28160,52,10.4,False
30148,52,10.4,False
5258,52,10.4,False
4817,52,10.4,False
4865,52,10.4,False
52407,52,10.4,False
50236,52,10.4,False
50056,52,10.4,False
50078,52,10.4,False
6348,52,10.4,False
5174,52,10.4,False
53713,52,10.4,False
53098,52,10.4,False
53132,52,10.4,False
7376,52,10.4,False
7568,52,10.4,False
4934,52,10.4,False
7843,52,10.4,False
51230,52,10.4,False
51325,52,10.4,False
53216,52,10.4,False
53363,52,10.4,False
53438,52,10.4,False
53610,52,10.4,False
51710,52,10.4,False
4951,52,10.4,False
73663,52,10.4,False
72844,52,10.4,False
42519,52,10.4,False
5398,52,10.4,False
3571,52,10.4,False
5848,52,10.4,False
5854,52,10.4,False
51160,52,10.4,False
54939,52,10.4,False
54946,52,10.4,False
54950,52,10.4,False
55003,52,10.4,False
55017,52,10.4,False
3367,52,10.4,False
3639,52,10.4,True
3783,52,10.4,False
53073,52,10.4,False
52558,52,10.4,False
53250,52,10.4,False
52931,52,10.4,False
52967,52,10.4,False
54611,52,10.4,False
54699,52,10.4,False
52684,52,10.4,False
6079,52,10.4,False
6125,52,10.4,False
6162,52,10.4,False
6245,52,10.4,False
8579,52,10.4,False
55924,52,10.4,False
3928,52,10.4,False
4394,52,10.4,False
6898,52,10.4,False
51832,52,10.4,False
49991,52,10.4,False
52356,52,10.4,False
8907,52,10.4,False
8949,52,10.4,False
9007,52,10.4,False
6021,52,10.4,False
10066,52,10.4,False
49414,52,10.4,False
47829,52,10.4,False
47062,52,10.4,False
47991,52,10.4,False
13013,52,10.4,False
10088,52,10.4,False
9666,52,10.4,False
10347,52,10.4,False
8561,52,10.4,False
7932,52,10.4,False
8097,52,10.4,False
50125,52,10.4,False
10359,52,10.4,False
9847,52,10.4,False
10032,52,10.4,False
48516,52,10.4,False
8450,52,10.4,False
8457,52,10.4,False
8498,52,10.4,False
50896,52,10.4,False
50326,52,10.4,False
10156,52,10.4,False
10304,52,10.4,False
54565,52,10.4,False
54278,52,10.4,False
8706,52,10.4,False
6223,52,10.4,False
50392,52,10.4,False
48710,52,10.4,False
50570,52,10.4,False
48994,52,10.4,False
2442,52,10.4,False
2449,52,10.4,False
2577,52,10.4,False
2581,52,10.4,False
56058,52,10.4,False
56138,52,10.4,False
56264,52,10.4,False
4397,52,10.4,False
54078,52,10.4,False
56358,52,10.4,False
56796,52,10.4,False
54281,52,10.4,False
54714,52,10.4,False
54813,52,10.4,False
54105,52,10.4,False
54150,52,10.4,False
49343,52,10.4,False
49361,52,10.4,False
48749,52,10.4,False
48838,52,10.4,False
2633,52,10.4,False
2760,52,10.4,False
881,52,10.4,False
1048,52,10.4,False
49570,52,10.4,False
49030,52,10.4,False
49071,52,10.4,False
49252,52,10.4,False
47357,52,10.4,False
11195,52,10.4,False
12189,52,10.4,False
9148,52,10.4,False
10925,52,10.4,False
11082,52,10.4,False
13176,52,10.4,False
13247,52,10.4,False
13383,52,10.4,False
11097,52,10.4,False
44337,52,10.4,False
45212,52,10.4,False
45903,52,10.4,False
45961,52,10.4,False
14586,52,10.4,False
47986,52,10.4,False
48285,52,10.4,False
46159,52,10.4,False
45693,52,10.4,False
11746,52,10.4,False
55771,52,10.4,False
55794,52,10.4,False
48868,52,10.4,False
48916,52,10.4,False
11181,52,10.4,False
46669,52,10.4,False
45848,52,10.4,False
45882,52,10.4,False
4429,52,10.4,False
2586,52,10.4,False
2142,52,10.4,False
2221,52,10.4,False
2263,52,10.4,False
2942,52,10.4,False
2437,52,10.4,False
55696,52,10.4,False
42206,52,10.4,False
41798,52,10.4,False
43260,52,10.4,False
44114,52,10.4,False
44170,52,10.4,False
43610,52,10.4,False
41516,52,10.4,False
41695,52,10.4,False
12795,52,10.4,False
12855,52,10.4,False
14631,52,10.4,False
14700,52,10.4,False
13011,52,10.4,False
12323,52,10.4,False
12353,52,10.4,False
42006,52,10.4,False
44397,52,10.4,False
46885,52,10.4,False
44272,52,10.4,False
44313,52,10.4,False
44332,52,10.4,False
12448,52,10.4,False
12569,52,10.4,False
12701,52,10.4,False
44507,52,10.4,False
16377,52,10.4,False
16888,52,10.4,False
14043,52,10.4,False
14158,52,10.4,False
14205,52,10.4,False
46980,52,10.4,False
46260,52,10.4,False
3135,52,10.4,False
1279,52,10.4,False
3269,52,10.4,False
2616,52,10.4,False
2631,52,10.4,False
42924,52,10.4,False
45279,52,10.4,False
40305,52,10.4,False
857,52,10.4,False
1497,52,10.4,False
1107,52,10.4,False
58048,52,10.4,False
57264,52,10.4,False
57336,52,10.4,False
3011,52,10.4,False
3078,52,10.4,True
44949,52,10.4,False
60767,52,10.4,False
57428,52,10.4,False
57515,52,10.4,False
57863,52,10.4,False
57935,52,10.4,False
55573,52,10.4,False
55650,52,10.4,False
41717,52,10.4,False
43771,52,10.4,False
45306,52,10.4,False
43269,52,10.4,False
43378,52,10.4,False
43402,52,10.4,False
42782,52,10.4,False
45336,52,10.4,False
59195,52,10.4,False
59262,52,10.4,False
59333,52,10.4,False
59560,52,10.4,False
58254,52,10.4,False
58390,52,10.4,False
58579,52,10.4,False
58645,52,10.4,False
18363,52,10.4,False
64239,52,10.4,False
56957,52,10.4,False
57076,52,10.4,False
57082,52,10.4,False
57466,52,10.4,False
57238,52,10.4,False
59170,52,10.4,False
39867,52,10.4,False
39946,52,10.4,False
40145,52,10.4,False
15847,52,10.4,False
15348,52,10.4,False
15936,52,10.4,False
16211,52,10.4,False
18232,52,10.4,False
40577,52,10.4,False
40599,52,10.4,False
40616,52,10.4,False
40670,52,10.4,False
42602,52,10.4,False
42700,52,10.4,False
42708,52,10.4,False
42033,52,10.4,False
19326,52,10.4,False
38187,52,10.4,False
38569,52,10.4,False
38634,52,10.4,False
38706,52,10.4,False
37875,52,10.4,False
22096,52,10.4,False
22221,52,10.4,False
17733,52,10.4,False
17809,52,10.4,False
18071,52,10.4,False
18074,52,10.4,False
40011,52,10.4,False
19560,52,10.4,False
19107,52,10.4,False
17146,52,10.4,False
39453,52,10.4,False
39237,52,10.4,False
20967,52,10.4,False
41043,52,10.4,False
41169,52,10.4,False
39133,52,10.4,False
39176,52,10.4,False
17500,52,10.4,False
58665,52,10.4,False
60482,52,10.4,False
15656,52,10.4,False
15736,52,10.4,False
18161,52,10.4,False
39266,52,10.4,False
39356,52,10.4,False
39415,52,10.4,False
60155,52,10.4,False
60172,52,10.4,False
61461,52,10.4,False
61584,52,10.4,False
62410,52,10.4,False
62205,52,10.4,False
62251,52,10.4,False
62559,52,10.4,False
1397,52,10.4,False
1491,52,10.4,False
1580,52,10.4,False
62636,52,10.4,False
62673,52,10.4,False
60204,52,10.4,False
60577,52,10.4,False
60746,52,10.4,False
19177,52,10.4,False
19193,52,10.4,False
19222,52,10.4,False
39629,52,10.4,False
21017,52,10.4,False
18762,52,10.4,False
65358,52,10.4,False
65359,52,10.4,False
39631,52,10.4,False
39677,52,10.4,False
39765,52,10.4,False
37523,52,10.4,False
38006,52,10.4,False
38136,52,10.4,False
18688,52,10.4,False
19168,52,10.4,False
19803,52,10.4,False
19905,52,10.4,False
20038,52,10.4,False
34898,52,10.4,False
24629,52,10.4,False
22542,52,10.4,False
36583,52,10.4,False
37077,52,10.4,False
20385,52,10.4,False
20470,52,10.4,False
20512,52,10.4,False
20519,52,10.4,False
20576,52,10.4,False
20580,52,10.4,False
22377,52,10.4,False
19673,52,10.4,False
19902,52,10.4,False
38960,52,10.4,False
38995,52,10.4,False
35941,52,10.4,False
36650,52,10.4,False
36831,52,10.4,False
19578,52,10.4,False
19617,52,10.4,False
63770,52,10.4,False
61647,52,10.4,False
61695,52,10.4,False
18815,52,10.4,False
18872,52,10.4,False
23247,52,10.4,False
22925,52,10.4,False
22945,52,10.4,False
65391,52,10.4,False
65417,52,10.4,False
65030,52,10.4,False
63156,52,10.4,False
65334,52,10.4,False
63504,52,10.4,False
21773,52,10.4,False
21814,52,10.4,False
505,52,10.4,False
519,52,10.4,False
523,52,10.4,False
64265,52,10.4,False
63557,52,10.4,False
63109,52,10.4,False
63211,52,10.4,False
63328,52,10.4,False
37197,52,10.4,False
21229,52,10.4,False
21633,52,10.4,False
68303,52,10.4,False
68453,52,10.4,False
66366,52,10.4,False
691,52,10.4,False
212,52,10.4,False
34208,52,10.4,False
34405,52,10.4,False
34826,52,10.4,False
34837,52,10.4,False
21928,52,10.4,False
21952,52,10.4,False
21965,52,10.4,False
21635,52,10.4,False
22502,52,10.4,False
32657,52,10.4,False
32110,52,10.4,False
32117,52,10.4,False
27198,52,10.4,False
25020,52,10.4,False
32122,52,10.4,False
31658,52,10.4,False
35208,52,10.4,False
35209,52,10.4,False
35262,52,10.4,False
22598,52,10.4,False
24369,52,10.4,False
22762,52,10.4,False
22847,52,10.4,False
22860,52,10.4,False
33503,52,10.4,False
33016,52,10.4,False
33887,52,10.4,False
33240,52,10.4,False
33339,52,10.4,False
33389,52,10.4,False
23102,52,10.4,False
35866,52,10.4,False
21837,52,10.4,False
26026,52,10.4,False
26085,52,10.4,False
26146,52,10.4,False
23429,52,10.4,False
23532,52,10.4,False
23590,52,10.4,False
35638,52,10.4,False
66379,52,10.4,False
65489,52,10.4,False
65587,52,10.4,False
65714,52,10.4,False
67141,52,10.4,False
68152,52,10.4,False
68249,52,10.4,False
23345,52,10.4,False
64757,52,10.4,False
66458,52,10.4,False
66517,52,10.4,False
66571,52,10.4,False
66833,52,10.4,False
66908,52,10.4,False
66924,52,10.4,False
66996,52,10.4,False
33896,52,10.4,False
25939,52,10.4,False
25967,52,10.4,False
23930,52,10.4,False
64835,52,10.4,False
64948,52,10.4,False
64348,52,10.4,False
65247,52,10.4,False
31685,52,10.4,False
32603,52,10.4,False
32655,52,10.4,False
34089,52,10.4,False
34107,52,10.4,False
33589,52,10.4,False
31712,52,10.4,False
31918,52,10.4,False
32541,52,10.4,False
56405,52,10.4,False
28046,52,10.4,False
27704,52,10.4,False
72688,52,10.4,False
65549,52,10.4,False
70813,52,10.4,False
28762,52,10.4,False
69773,52,10.4,False
71149,52,10.4,False
71291,52,10.4,False
70555,52,10.4,False
71406,52,10.4,False
72355,52,10.4,False
70724,52,10.4,False
25256,52,10.4,False
26160,52,10.4,False
26897,52,10.4,False
26978,52,10.4,False
26984,52,10.4,False
71315,52,10.4,False
71343,52,10.4,False
68655,52,10.4,False
68791,52,10.4,False
67813,52,10.4,False
67338,52,10.4,False
67443,52,10.4,False
69089,52,10.4,False
69171,52,10.4,False
68802,52,10.4,False
68871,52,10.4,False
68948,52,10.4,False
73529,52,10.4,False
71890,52,10.4,False
71489,52,10.4,False
73270,52,10.4,False
72641,52,10.4,False
72682,52,10.4,False
73597,52,10.4,False
73645,52,10.4,False
26555,52,10.4,False
27842,52,10.4,False
27510,52,10.4,False
71514,52,10.4,False
72103,52,10.4,False
72236,52,10.4,False
71646,52,10.4,False
71568,52,10.4,False
27070,52,10.4,False
26479,52,10.4,False
26510,52,10.4,False
31273,52,10.4,False
30768,52,10.4,False
26523,52,10.4,False
26536,52,10.4,False
26551,52,10.4,False
29738,52,10.4,False
29798,52,10.4,False
29799,52,10.4,False
29921,52,10.4,False
28677,52,10.4,False
28733,52,10.4,False
28752,52,10.4,False
29195,52,10.4,False
55625,51,10.2,False
41044,51,10.2,False
41989,51,10.2,False
66816,51,10.2,False
27305,51,10.2,False
27073,51,10.2,False
14592,51,10.2,False
64746,51,10.2,False
64960,51,10.2,False
63180,51,10.2,False
23426,51,10.2,False
33864,51,10.2,False
25529,51,10.2,False
23268,51,10.2,False
63410,51,10.2,False
50557,51,10.2,False
30911,51,10.2,False
26350,51,10.2,False
29530,51,10.2,False
1204,51,10.2,False
28431,51,10.2,False
61692,51,10.2,False
72594,51,10.2,False
71431,51,10.2,False
59779,51,10.2,False
11995,51,10.2,False
19024,51,10.2,False
45475,51,10.2,False
54138,51,10.2,False
38014,51,10.2,False
44167,51,10.2,False
44939,51,10.2,False
16957,51,10.2,False
69137,51,10.2,False
67211,51,10.2,False
6059,51,10.2,False
5814,51,10.2,False
64357,51,10.2,False
13491,51,10.2,False
47652,51,10.2,False
47076,51,10.2,False
46236,51,10.2,False
56681,51,10.2,False
813,51,10.2,False
5900,51,10.2,False
16902,51,10.2,False
68341,51,10.2,False
16632,51,10.2,False
9948,51,10.2,False
37508,51,10.2,False
23223,51,10.2,False
21997,51,10.2,False
45699,51,10.2,False
23276,50,10.0,False
25661,50,10.0,False
3712,50,10.0,False
36286,50,10.0,False
17412,50,10.0,False
57540,50,10.0,False
27944,50,10.0,False
8306,50,10.0,False
62424,50,10.0,False
36223,50,10.0,False
584,50,10.0,False
30360,50,10.0,False
52534,50,10.0,False
12159,50,10.0,False
12274,50,10.0,False
54302,50,10.0,False
19855,50,10.0,False
34435,50,10.0,False
33054,50,10.0,False
51260,50,10.0,False
40744,50,10.0,False
19396,50,10.0,False
17300,50,10.0,False
34583,50,10.0,False
22981,50,10.0,False
17009,50,10.0,False
21963,50,10.0,False
10549,50,10.0,False
44379,50,10.0,False
39503,50,10.0,False
53838,50,10.0,False
49960,50,10.0,False
21857,50,10.0,False
29312,50,10.0,False
71391,50,10.0,False
55190,50,10.0,False
7730,50,10.0,False
3273,49,9.8,False
39505,49,9.8,False
11964,49,9.8,False
9339,49,9.8,False
71200,49,9.8,False
12542,49,9.8,False
26231,49,9.8,False
61210,49,9.8,False
56710,49,9.8,False
61887,49,9.8,False
46247,49,9.8,False
52744,49,9.8,False
42661,49,9.8,False
52348,49,9.8,False
14288,49,9.8,False
45451,49,9.8,False
52383,49,9.8,False
34572,49,9.8,False
37832,49,9.8,False
14538,49,9.8,False
39426,49,9.8,False
33169,49,9.8,False
65486,49,9.8,False
17814,49,9.8,False
23786,49,9.8,False
33186,49,9.8,False
25413,49,9.8,False
35206,49,9.8,False
15248,49,9.8,False
27548,49,9.8,False
51951,49,9.8,False
19793,49,9.8,False
30392,49,9.8,False
28385,49,9.8,False
10308,49,9.8,False
64986,48,9.6,False
65216,48,9.6,False
5157,48,9.6,False
9856,48,9.6,False
45624,48,9.6,False
56212,48,9.6,False
56034,48,9.6,False
56830,48,9.6,False
4095,48,9.6,False
33406,48,9.6,False
23435,48,9.6,False
66024,48,9.6,False
8442,48,9.6,False
3761,48,9.6,False
29018,48,9.6,False
2131,48,9.6,False
24717,48,9.6,False
41687,48,9.6,False
31389,48,9.6,False
29954,48,9.6,False
6631,48,9.6,False
33974,48,9.6,False
52439,48,9.6,False
43647,48,9.6,False
22959,48,9.6,False
7707,48,9.6,False
13250,48,9.6,False
48640,48,9.6,False
14569,48,9.6,False
9719,48,9.6,False
42115,48,9.6,False
23263,48,9.6,False
51192,47,9.4,False
24026,47,9.4,False
3979,47,9.4,False
62799,47,9.4,False
27709,47,9.4,False
71525,47,9.4,False
63575,47,9.4,False
57263,47,9.4,False
70531,47,9.4,False
23630,47,9.4,False
63116,47,9.4,False
32384,47,9.4,False
45594,47,9.4,False
54308,47,9.4,False
26029,47,9.4,False
46499,47,9.4,False
27585,47,9.4,False
28069,47,9.4,False
44158,47,9.4,False
32706,47,9.4,False
72461,47,9.4,False
45170,47,9.4,False
39909,47,9.4,False
37499,47,9.4,False
8302,47,9.4,False
39554,47,9.4,False
38165,47,9.4,False
50038,47,9.4,False
72604,47,9.4,False
57205,46,9.2,False
60517,46,9.2,False
35792,46,9.2,False
41886,46,9.2,False
64276,46,9.2,False
40142,46,9.2,False
33846,46,9.2,False
44813,46,9.2,False
37276,46,9.2,False
49734,46,9.2,False
30340,46,9.2,False
19277,46,9.2,False
38942,46,9.2,False
71924,46,9.2,False
7910,46,9.2,False
70926,46,9.2,False
60259,46,9.2,False
28121,46,9.2,False
48542,45,9.0,False
2160,45,9.0,False
11048,45,9.0,False
71306,45,9.0,False
71131,45,9.0,False
60366,45,9.0,False
28376,45,9.0,False
62808,45,9.0,False
2384,45,9.0,False
73344,45,9.0,False
16538,45,9.0,False
42847,45,9.0,False
46833,45,9.0,False
5843,45,9.0,False
11307,45,9.0,False
39812,45,9.0,False
47445,45,9.0,False
72658,45,9.0,False
44602,45,9.0,False
24780,45,9.0,False
23169,45,9.0,False
71834,45,9.0,False
39371,45,9.0,False
39253,45,9.0,False
20158,45,9.0,False
15767,45,9.0,False
39438,45,9.0,False
39580,45,9.0,False
27825,45,9.0,False
57287,45,9.0,False
8600,45,9.0,False
14822,45,9.0,False
4061,45,9.0,False
64890,45,9.0,False
50797,45,9.0,False
7642,45,9.0,False
6991,44,8.799999999999999,False
57951,44,8.799999999999999,False
13245,44,8.799999999999999,False
47810,44,8.799999999999999,False
47023,44,8.799999999999999,False
73182,44,8.799999999999999,False
48445,44,8.799999999999999,False
23927,44,8.799999999999999,False
36873,44,8.799999999999999,False
69078,44,8.799999999999999,False
17536,44,8.799999999999999,False
38385,44,8.799999999999999,False
442,44,8.799999999999999,False
53749,44,8.799999999999999,False
52680,44,8.799999999999999,False
55779,44,8.799999999999999,False
23851,44,8.799999999999999,False
61388,44,8.799999999999999,False
40446,44,8.799999999999999,False
27521,44,8.799999999999999,False
63899,44,8.799999999999999,False
60785,43,8.6,False
370,43,8.6,False
57543,43,8.6,False
26522,43,8.6,False
40043,43,8.6,False
50771,43,8.6,False
51035,43,8.6,False
62756,43,8.6,False
72579,43,8.6,False
3561,43,8.6,False
35691,43,8.6,False
47544,43,8.6,False
35145,43,8.6,False
10578,43,8.6,False
48514,43,8.6,False
10870,43,8.6,False
48015,43,8.6,False
49431,43,8.6,False
68977,43,8.6,False
21648,43,8.6,False
42176,43,8.6,False
62958,42,8.4,False
69646,42,8.4,False
1986,42,8.4,False
52790,42,8.4,False
7491,42,8.4,False
14523,42,8.4,False
69606,42,8.4,False
63725,42,8.4,False
14181,42,8.4,False
16770,42,8.4,False
37525,42,8.4,False
52997,42,8.4,False
61722,42,8.4,False
15031,42,8.4,False
45161,42,8.4,False
43171,42,8.4,False
39064,42,8.4,False
65776,41,8.200000000000001,False
58197,41,8.200000000000001,False
34972,41,8.200000000000001,False
71603,41,8.200000000000001,False
64693,41,8.200000000000001,False
39470,41,8.200000000000001,False
6060,41,8.200000000000001,False
22596,41,8.200000000000001,False
53815,41,8.200000000000001,False
50419,41,8.200000000000001,False
1179,41,8.200000000000001,False
52130,41,8.200000000000001,False
51522,41,8.200000000000001,False
22310,41,8.200000000000001,False
43482,41,8.200000000000001,False
68183,41,8.200000000000001,False
42348,41,8.200000000000001,False
66674,41,8.200000000000001,False
15438,41,8.200000000000001,False
41224,41,8.200000000000001,False
10642,40,8.0,False
45730,40,8.0,False
12835,40,8.0,False
34911,40,8.0,False
59915,40,8.0,False
68270,40,8.0,False
19235,40,8.0,False
1912,40,8.0,False
13029,40,8.0,False
50533,40,8.0,False
43287,40,8.0,False
2137,40,8.0,False
63181,40,8.0,False
24820,40,8.0,False
13689,40,8.0,False
53991,40,8.0,False
65646,40,8.0,False
5564,40,8.0,False
4324,40,8.0,False
36503,40,8.0,False
36059,40,8.0,False
64012,40,8.0,False
39571,40,8.0,False
52970,40,8.0,False
67948,40,8.0,False
45515,40,8.0,False
45114,40,8.0,False
