feature_index,occurrence_count,occurrence_percentage,globally_interesting
2760,54,10.8,False
32110,54,10.8,False
64765,54,10.8,False
3059,54,10.8,False
1294,54,10.8,False
23231,54,10.8,False
28878,54,10.8,False
5382,54,10.8,False
19423,54,10.8,False
43269,54,10.8,False
40352,54,10.8,False
37735,54,10.8,False
22437,54,10.8,False
38960,54,10.8,False
20631,54,10.8,False
6898,54,10.8,False
44337,54,10.8,False
26510,54,10.8,False
17870,54,10.8,False
3367,54,10.8,False
57076,54,10.8,False
56893,54,10.8,False
2022,54,10.8,False
1536,54,10.8,False
29539,54,10.8,False
18872,54,10.8,False
27915,54,10.8,False
52684,54,10.8,False
26146,54,10.8,False
33397,54,10.8,False
26160,54,10.8,False
11797,54,10.8,False
61740,54,10.8,False
70197,54,10.8,False
58402,54,10.8,False
10795,54,10.8,False
71472,54,10.8,False
29139,54,10.8,False
51256,54,10.8,False
17235,54,10.8,False
48272,54,10.8,False
33790,54,10.8,False
49878,54,10.8,False
34208,54,10.8,False
37050,54,10.8,False
70672,54,10.8,False
47076,54,10.8,False
43691,54,10.8,False
45316,54,10.8,False
30836,54,10.8,False
68802,54,10.8,False
15790,54,10.8,False
51215,54,10.8,False
765,54,10.8,False
9274,54,10.8,False
9412,54,10.8,False
46109,54,10.8,False
38006,54,10.8,False
45475,54,10.8,False
61930,54,10.8,False
64948,54,10.8,False
9038,53,10.6,False
12855,53,10.6,False
58901,53,10.6,False
50906,53,10.6,False
31658,53,10.6,False
57927,53,10.6,False
32669,53,10.6,False
37077,53,10.6,False
3195,53,10.6,False
12353,53,10.6,False
6021,53,10.6,False
17733,53,10.6,False
53522,53,10.6,False
55650,53,10.6,False
10969,53,10.6,False
13021,53,10.6,False
67443,53,10.6,False
66379,53,10.6,False
54150,53,10.6,False
15348,53,10.6,False
15736,53,10.6,False
66996,53,10.6,False
50392,53,10.6,False
32911,53,10.6,False
33186,53,10.6,False
15823,53,10.6,False
39415,53,10.6,False
15834,53,10.6,False
17146,53,10.6,False
39116,53,10.6,False
10050,53,10.6,False
16227,53,10.6,False
10106,53,10.6,False
10905,53,10.6,False
38634,53,10.6,False
65247,53,10.6,False
18109,53,10.6,False
11097,53,10.6,False
8798,53,10.6,False
65478,53,10.6,False
9373,53,10.6,False
20038,53,10.6,False
17452,53,10.6,False
63504,53,10.6,False
10545,53,10.6,False
63156,53,10.6,False
8626,53,10.6,False
64034,53,10.6,False
10304,53,10.6,False
6500,53,10.6,False
55924,53,10.6,False
33589,53,10.6,False
2601,53,10.6,False
398,53,10.6,False
45243,53,10.6,False
67773,53,10.6,False
41989,53,10.6,False
30147,53,10.6,False
23229,53,10.6,False
69606,53,10.6,False
48749,53,10.6,False
19010,53,10.6,False
68350,53,10.6,False
64509,53,10.6,False
19024,53,10.6,False
39677,53,10.6,False
72688,53,10.6,False
39765,53,10.6,False
49375,53,10.6,False
68876,53,10.6,False
71226,53,10.6,False
68948,53,10.6,False
2942,53,10.6,False
44332,53,10.6,False
22629,53,10.6,False
47829,53,10.6,False
69171,53,10.6,False
72757,53,10.6,False
42033,53,10.6,False
48994,53,10.6,False
29108,53,10.6,False
23590,53,10.6,False
29921,53,10.6,False
24328,53,10.6,False
27503,53,10.6,False
1491,53,10.6,False
26555,53,10.6,False
48387,53,10.6,False
1580,53,10.6,False
45796,53,10.6,False
48285,53,10.6,False
30148,53,10.6,False
30455,53,10.6,False
71291,53,10.6,False
71745,53,10.6,False
49395,53,10.6,False
21928,53,10.6,False
29050,53,10.6,False
44507,53,10.6,False
18468,53,10.6,False
21882,53,10.6,False
21878,53,10.6,False
71110,53,10.6,False
26088,53,10.6,False
348,53,10.6,False
58254,53,10.6,False
53073,53,10.6,False
31273,52,10.4,False
26551,52,10.4,False
32655,52,10.4,False
26523,52,10.4,False
29167,52,10.4,False
29201,52,10.4,False
29195,52,10.4,False
32603,52,10.4,False
23345,52,10.4,False
25020,52,10.4,False
23102,52,10.4,False
58579,52,10.4,False
58645,52,10.4,False
22847,52,10.4,False
18232,52,10.4,False
22860,52,10.4,False
18161,52,10.4,False
23864,52,10.4,False
23930,52,10.4,False
25660,52,10.4,False
18688,52,10.4,False
18762,52,10.4,False
23429,52,10.4,False
18752,52,10.4,False
14831,52,10.4,False
26342,52,10.4,False
23426,52,10.4,False
18363,52,10.4,False
22096,52,10.4,False
26085,52,10.4,False
27984,52,10.4,False
28160,52,10.4,False
28313,52,10.4,False
27481,52,10.4,False
28136,52,10.4,False
18782,52,10.4,False
28151,52,10.4,False
25772,52,10.4,False
49570,52,10.4,False
61647,52,10.4,False
13478,52,10.4,False
13430,52,10.4,False
26897,52,10.4,False
13383,52,10.4,False
13250,52,10.4,False
45279,52,10.4,False
45306,52,10.4,False
17536,52,10.4,False
17500,52,10.4,False
48692,52,10.4,False
15847,52,10.4,False
48710,52,10.4,False
13013,52,10.4,False
13011,52,10.4,False
48377,52,10.4,False
48868,52,10.4,False
45693,52,10.4,False
13491,52,10.4,False
15656,52,10.4,False
73382,52,10.4,False
11995,52,10.4,False
15936,52,10.4,False
73480,52,10.4,False
10994,52,10.4,False
31918,52,10.4,False
48838,52,10.4,False
31712,52,10.4,False
28677,52,10.4,False
30237,52,10.4,False
10549,52,10.4,False
34107,52,10.4,False
10642,52,10.4,False
34089,52,10.4,False
34058,52,10.4,False
33389,52,10.4,False
33339,52,10.4,False
61695,52,10.4,False
33240,52,10.4,False
33896,52,10.4,False
33887,52,10.4,False
33864,52,10.4,False
63045,52,10.4,False
62673,52,10.4,False
73529,52,10.4,False
58665,52,10.4,False
62410,52,10.4,False
15106,52,10.4,False
46980,52,10.4,False
50125,52,10.4,False
50236,52,10.4,False
30605,52,10.4,False
30930,52,10.4,False
30911,52,10.4,False
55879,52,10.4,False
55794,52,10.4,False
53438,52,10.4,False
19107,52,10.4,False
22502,52,10.4,False
30530,52,10.4,False
30448,52,10.4,False
21952,52,10.4,False
21965,52,10.4,False
21997,52,10.4,False
18815,52,10.4,False
22945,52,10.4,False
22762,52,10.4,False
19673,52,10.4,False
28431,52,10.4,False
16211,52,10.4,False
19193,52,10.4,False
19177,52,10.4,False
19168,52,10.4,False
21017,52,10.4,False
20967,52,10.4,False
16902,52,10.4,False
17809,52,10.4,False
21773,52,10.4,False
26978,52,10.4,False
19803,52,10.4,False
59170,52,10.4,False
59262,52,10.4,False
58390,52,10.4,False
56358,52,10.4,False
59333,52,10.4,False
60172,52,10.4,False
59779,52,10.4,False
19902,52,10.4,False
56264,52,10.4,False
20519,52,10.4,False
19905,52,10.4,False
60204,52,10.4,False
20512,52,10.4,False
28762,52,10.4,False
20385,52,10.4,False
63211,52,10.4,False
59560,52,10.4,False
22377,52,10.4,False
22221,52,10.4,False
56796,52,10.4,False
56681,52,10.4,False
21633,52,10.4,False
54813,52,10.4,False
21635,52,10.4,False
53416,52,10.4,False
53363,52,10.4,False
56957,52,10.4,False
53216,52,10.4,False
20470,52,10.4,False
21837,52,10.4,False
24604,52,10.4,False
24629,52,10.4,False
60767,52,10.4,False
60746,52,10.4,False
60577,52,10.4,False
61461,52,10.4,False
57428,52,10.4,False
57336,52,10.4,False
57264,52,10.4,False
57935,52,10.4,False
24521,52,10.4,False
18074,52,10.4,False
20580,52,10.4,False
19578,52,10.4,False
22925,52,10.4,False
25095,52,10.4,False
19560,52,10.4,False
57863,52,10.4,False
60155,52,10.4,False
22542,52,10.4,False
22598,52,10.4,False
19326,52,10.4,False
19222,52,10.4,False
24369,52,10.4,False
23532,52,10.4,False
14158,52,10.4,False
14043,52,10.4,False
18071,52,10.4,False
26984,52,10.4,False
20576,52,10.4,False
57238,52,10.4,False
21132,52,10.4,False
56854,52,10.4,False
29798,52,10.4,False
26479,52,10.4,False
31121,52,10.4,False
27842,52,10.4,False
30951,52,10.4,False
29738,52,10.4,False
28046,52,10.4,False
28022,52,10.4,False
32760,52,10.4,False
27510,52,10.4,False
32657,52,10.4,False
30407,52,10.4,False
25939,52,10.4,False
30322,52,10.4,False
26026,52,10.4,False
32541,52,10.4,False
28752,52,10.4,False
28733,52,10.4,False
29331,52,10.4,False
29530,52,10.4,False
25231,52,10.4,False
25256,52,10.4,False
21814,52,10.4,False
29799,52,10.4,False
68655,52,10.4,False
66571,52,10.4,False
69137,52,10.4,False
65587,52,10.4,False
69496,52,10.4,False
69746,52,10.4,False
67716,52,10.4,False
69089,52,10.4,False
67813,52,10.4,False
11195,52,10.4,False
1279,52,10.4,False
68303,52,10.4,False
1497,52,10.4,False
1609,52,10.4,False
505,52,10.4,False
519,52,10.4,False
44167,52,10.4,False
41516,52,10.4,False
44170,52,10.4,False
68677,52,10.4,False
42924,52,10.4,False
42602,52,10.4,False
45848,52,10.4,False
45903,52,10.4,False
45961,52,10.4,False
45336,52,10.4,False
41169,52,10.4,False
43402,52,10.4,False
46260,52,10.4,False
68628,52,10.4,False
40670,52,10.4,False
40744,52,10.4,False
43260,52,10.4,False
40986,52,10.4,False
41043,52,10.4,False
691,52,10.4,False
65679,52,10.4,False
65714,52,10.4,False
69773,52,10.4,False
68453,52,10.4,False
41695,52,10.4,False
39631,52,10.4,False
49343,52,10.4,False
49414,52,10.4,False
52407,52,10.4,False
49030,52,10.4,False
49071,52,10.4,False
53098,52,10.4,False
53125,52,10.4,False
52673,52,10.4,False
44949,52,10.4,False
65417,52,10.4,False
4934,52,10.4,False
2263,52,10.4,False
67338,52,10.4,False
63328,52,10.4,False
63410,52,10.4,False
66924,52,10.4,False
66908,52,10.4,False
64757,52,10.4,False
66366,52,10.4,False
65391,52,10.4,False
44397,52,10.4,False
39629,52,10.4,False
43378,52,10.4,False
42006,52,10.4,False
42059,52,10.4,False
40011,52,10.4,False
3269,52,10.4,False
212,52,10.4,False
1048,52,10.4,False
43610,52,10.4,False
3011,52,10.4,False
2449,52,10.4,False
65030,52,10.4,False
3318,52,10.4,False
2631,52,10.4,False
2633,52,10.4,False
64746,52,10.4,False
64835,52,10.4,False
67141,52,10.4,False
42782,52,10.4,False
1107,52,10.4,False
71646,52,10.4,False
71671,52,10.4,False
73270,52,10.4,False
48916,52,10.4,False
48982,52,10.4,False
48516,52,10.4,False
46669,52,10.4,False
43715,52,10.4,False
45882,52,10.4,False
71343,52,10.4,False
44114,52,10.4,False
46159,52,10.4,False
46885,52,10.4,False
44272,52,10.4,False
44313,52,10.4,False
47062,52,10.4,False
47357,52,10.4,False
72844,52,10.4,False
70724,52,10.4,False
73597,52,10.4,False
43771,52,10.4,False
45212,52,10.4,False
49361,52,10.4,False
27960,52,10.4,False
27198,52,10.4,False
27097,52,10.4,False
25441,52,10.4,False
54939,52,10.4,False
54946,52,10.4,False
54950,52,10.4,False
71605,52,10.4,False
57112,52,10.4,False
27070,52,10.4,False
27073,52,10.4,False
54611,52,10.4,False
54699,52,10.4,False
54714,52,10.4,False
58048,52,10.4,False
57466,52,10.4,False
57515,52,10.4,False
73265,52,10.4,False
57082,52,10.4,False
69320,52,10.4,False
72682,52,10.4,False
71489,52,10.4,False
72122,52,10.4,False
72236,52,10.4,False
73150,52,10.4,False
68791,52,10.4,False
68871,52,10.4,False
72641,52,10.4,False
73645,52,10.4,False
67487,52,10.4,False
67507,52,10.4,False
67577,52,10.4,False
71431,52,10.4,False
69872,52,10.4,False
71406,52,10.4,False
71002,52,10.4,False
71149,52,10.4,False
71581,52,10.4,False
71315,52,10.4,False
68152,52,10.4,False
73663,52,10.4,False
70555,52,10.4,False
71890,52,10.4,False
71932,52,10.4,False
72355,52,10.4,False
51230,52,10.4,False
49991,52,10.4,False
50056,52,10.4,False
50078,52,10.4,False
71568,52,10.4,False
47986,52,10.4,False
47991,52,10.4,False
49252,52,10.4,False
50570,52,10.4,False
42700,52,10.4,False
42708,52,10.4,False
51821,52,10.4,False
51832,52,10.4,False
51160,52,10.4,False
71514,52,10.4,False
51710,52,10.4,False
8097,52,10.4,False
11082,52,10.4,False
10032,52,10.4,False
8907,52,10.4,False
7376,52,10.4,False
12569,52,10.4,False
12686,52,10.4,False
12323,52,10.4,False
60482,52,10.4,False
66458,52,10.4,False
63109,52,10.4,False
63575,52,10.4,False
63770,52,10.4,False
63896,52,10.4,False
8561,52,10.4,False
64054,52,10.4,False
62205,52,10.4,False
64265,52,10.4,False
36831,52,10.4,False
36073,52,10.4,False
64239,52,10.4,False
64960,52,10.4,False
38187,52,10.4,False
37523,52,10.4,False
34898,52,10.4,False
38569,52,10.4,False
38706,52,10.4,False
38136,52,10.4,False
33503,52,10.4,False
35941,52,10.4,False
8051,52,10.4,False
36583,52,10.4,False
36650,52,10.4,False
11181,52,10.4,False
10066,52,10.4,False
10088,52,10.4,False
8457,52,10.4,False
8498,52,10.4,False
10925,52,10.4,False
11746,52,10.4,False
8049,52,10.4,False
33016,52,10.4,False
54278,52,10.4,False
54281,52,10.4,False
52558,52,10.4,False
52348,52,10.4,False
52356,52,10.4,False
55696,52,10.4,False
53250,52,10.4,False
55003,52,10.4,False
55017,52,10.4,False
37023,52,10.4,False
30768,52,10.4,False
30203,52,10.4,False
56058,52,10.4,False
56138,52,10.4,False
55573,52,10.4,False
55625,52,10.4,False
14586,52,10.4,False
14607,52,10.4,False
12448,52,10.4,False
12462,52,10.4,False
55190,52,10.4,False
32117,52,10.4,False
32122,52,10.4,False
32136,52,10.4,False
35208,52,10.4,False
35262,52,10.4,False
34826,52,10.4,False
34837,52,10.4,False
33957,52,10.4,False
35320,52,10.4,False
9148,52,10.4,False
14631,52,10.4,False
14700,52,10.4,False
10359,52,10.4,False
9666,52,10.4,False
14205,52,10.4,False
14217,52,10.4,False
12189,52,10.4,False
11307,52,10.4,False
13176,52,10.4,False
13247,52,10.4,False
35638,52,10.4,False
881,52,10.4,False
4397,52,10.4,False
4429,52,10.4,False
2437,52,10.4,False
3783,52,10.4,False
3928,52,10.4,False
4817,52,10.4,False
4865,52,10.4,False
7932,52,10.4,False
64348,52,10.4,False
3571,52,10.4,False
3639,52,10.4,True
7568,52,10.4,False
5174,52,10.4,False
5854,52,10.4,False
2442,52,10.4,False
4735,52,10.4,False
2581,52,10.4,False
2586,52,10.4,False
6079,52,10.4,False
3354,52,10.4,False
66517,52,10.4,False
41339,52,10.4,False
42206,52,10.4,False
41717,52,10.4,False
41886,52,10.4,False
37875,52,10.4,False
40616,52,10.4,False
40145,52,10.4,False
37197,52,10.4,False
857,52,10.4,False
39867,52,10.4,False
5848,52,10.4,False
3682,52,10.4,False
3712,52,10.4,False
5258,52,10.4,False
5269,52,10.4,False
5398,52,10.4,False
3078,52,10.4,True
3135,52,10.4,False
816,52,10.4,False
40305,52,10.4,False
52931,52,10.4,False
52967,52,10.4,False
39356,52,10.4,False
50326,52,10.4,False
54105,52,10.4,False
50557,52,10.4,False
53610,52,10.4,False
53713,52,10.4,False
50896,52,10.4,False
2616,52,10.4,False
54565,52,10.4,False
54078,52,10.4,False
6125,52,10.4,False
6223,52,10.4,False
6245,52,10.4,False
9847,52,10.4,False
62559,52,10.4,False
10156,52,10.4,False
65358,52,10.4,False
62251,52,10.4,False
34405,52,10.4,False
2142,52,10.4,False
2221,52,10.4,False
39946,52,10.4,False
40577,52,10.4,False
40599,52,10.4,False
38995,52,10.4,False
39266,52,10.4,False
35866,52,10.4,False
39453,52,10.4,False
8621,52,10.4,False
65489,52,10.4,False
65334,52,10.4,False
4951,52,10.4,False
8706,52,10.4,False
7843,52,10.4,False
6348,52,10.4,False
8450,52,10.4,False
5900,52,10.4,False
9007,52,10.4,False
8579,52,10.4,False
39176,52,10.4,False
3561,51,10.2,False
47652,51,10.2,False
25529,51,10.2,False
49960,51,10.2,False
56405,51,10.2,False
72594,51,10.2,False
28385,51,10.2,False
20826,51,10.2,False
72444,51,10.2,False
21857,51,10.2,False
23247,51,10.2,False
23223,51,10.2,False
25967,51,10.2,False
8306,51,10.2,False
4394,51,10.2,False
5814,51,10.2,False
72103,51,10.2,False
19396,51,10.2,False
21963,51,10.2,False
22981,51,10.2,False
39237,51,10.2,False
66833,51,10.2,False
19617,51,10.2,False
1460,51,10.2,False
813,51,10.2,False
39133,51,10.2,False
21229,51,10.2,False
45451,51,10.2,False
53838,51,10.2,False
53132,51,10.2,False
45783,51,10.2,False
17814,51,10.2,False
59195,51,10.2,False
27704,51,10.2,False
35209,51,10.2,False
31685,51,10.2,False
2577,51,10.2,False
55771,51,10.2,False
12701,51,10.2,False
12795,51,10.2,False
33169,51,10.2,False
14288,51,10.2,False
41798,51,10.2,False
33054,51,10.2,False
523,51,10.2,False
1204,51,10.2,False
44379,51,10.2,False
14592,51,10.2,False
16632,51,10.2,False
62424,51,10.2,False
17300,51,10.2,False
17412,51,10.2,False
63557,51,10.2,False
60366,51,10.2,False
49340,51,10.2,False
46215,51,10.2,False
27305,51,10.2,False
67211,51,10.2,False
9339,51,10.2,False
51537,51,10.2,False
23263,51,10.2,False
26536,51,10.2,False
25413,51,10.2,False
51192,51,10.2,False
6162,51,10.2,False
12274,51,10.2,False
6059,51,10.2,False
27548,51,10.2,False
36286,50,10.0,False
27944,50,10.0,False
24717,50,10.0,False
36223,50,10.0,False
23268,50,10.0,False
71200,50,10.0,False
26231,50,10.0,False
51951,50,10.0,False
34435,50,10.0,False
9856,50,10.0,False
42519,50,10.0,False
37508,50,10.0,False
62636,50,10.0,False
65486,50,10.0,False
38014,50,10.0,False
6631,50,10.0,False
39426,50,10.0,False
57205,50,10.0,False
22711,50,10.0,False
71391,50,10.0,False
9719,50,10.0,False
68341,50,10.0,False
11964,50,10.0,False
14538,50,10.0,False
35206,50,10.0,False
55779,50,10.0,False
61887,50,10.0,False
61692,50,10.0,False
68249,50,10.0,False
34572,50,10.0,False
66816,50,10.0,False
39438,50,10.0,False
54138,50,10.0,False
29312,50,10.0,False
29954,50,10.0,False
54302,50,10.0,False
3761,50,10.0,False
6455,50,10.0,False
56710,50,10.0,False
39505,50,10.0,False
30360,50,10.0,False
32756,50,10.0,False
66024,50,10.0,False
69805,50,10.0,False
584,50,10.0,False
47810,50,10.0,False
46236,50,10.0,False
3979,50,10.0,False
61584,50,10.0,False
16538,50,10.0,False
2986,49,9.8,False
25661,49,9.8,False
10347,49,9.8,False
52744,49,9.8,False
15248,49,9.8,False
15767,49,9.8,False
34583,49,9.8,False
54308,49,9.8,False
39554,49,9.8,False
57263,49,9.8,False
34972,49,9.8,False
44939,49,9.8,False
3273,49,9.8,False
62808,49,9.8,False
22959,49,9.8,False
60259,49,9.8,False
52439,49,9.8,False
16957,49,9.8,False
16888,49,9.8,False
65359,49,9.8,False
45699,49,9.8,False
69402,49,9.8,False
63180,48,9.6,False
48640,48,9.6,False
26350,48,9.6,False
26029,48,9.6,False
23851,48,9.6,False
51260,48,9.6,False
71924,48,9.6,False
9948,48,9.6,False
39253,48,9.6,False
39503,48,9.6,False
61210,48,9.6,False
14822,48,9.6,False
10308,48,9.6,False
23435,48,9.6,False
33406,48,9.6,False
40446,48,9.6,False
23786,48,9.6,False
46247,48,9.6,False
2160,48,9.6,False
39909,48,9.6,False
40142,48,9.6,False
31389,48,9.6,False
19793,48,9.6,False
47445,47,9.4,False
72461,47,9.4,False
19855,47,9.4,False
39580,47,9.4,False
60717,47,9.4,False
65646,47,9.4,False
46833,47,9.4,False
37276,47,9.4,False
8442,47,9.4,False
70926,47,9.4,False
33846,47,9.4,False
60517,47,9.4,False
15438,47,9.4,False
5157,47,9.4,False
4095,47,9.4,False
30392,47,9.4,False
59850,47,9.4,False
27585,47,9.4,False
42847,47,9.4,False
28121,47,9.4,False
23805,47,9.4,False
50038,47,9.4,False
44602,47,9.4,False
64276,47,9.4,False
62799,47,9.4,False
8302,47,9.4,False
12159,46,9.2,False
32706,46,9.2,False
45624,46,9.2,False
32384,46,9.2,False
50771,46,9.2,False
35792,46,9.2,False
48514,46,9.2,False
71131,46,9.2,False
61388,46,9.2,False
27825,46,9.2,False
24026,46,9.2,False
4061,46,9.2,False
45594,46,9.2,False
7707,46,9.2,False
38942,46,9.2,False
37499,46,9.2,False
2131,46,9.2,False
44813,46,9.2,False
56212,46,9.2,False
70531,46,9.2,False
65216,46,9.2,False
44158,46,9.2,False
56034,46,9.2,False
57540,46,9.2,False
45161,46,9.2,False
37832,45,9.0,False
1986,45,9.0,False
45515,45,9.0,False
56830,45,9.0,False
42661,45,9.0,False
7457,45,9.0,False
7642,45,9.0,False
49734,45,9.0,False
25564,45,9.0,False
57951,45,9.0,False
7730,45,9.0,False
7910,45,9.0,False
5843,45,9.0,False
29018,45,9.0,False
69078,45,9.0,False
42115,45,9.0,False
52680,45,9.0,False
52383,45,9.0,False
14569,45,9.0,False
14523,45,9.0,False
35691,45,9.0,False
65776,45,9.0,False
48542,45,9.0,False
43171,45,9.0,False
10578,45,9.0,False
60785,45,9.0,False
64357,45,9.0,False
30340,45,9.0,False
23276,45,9.0,False
48445,45,9.0,False
23630,44,8.799999999999999,False
49431,44,8.799999999999999,False
11048,44,8.799999999999999,False
63116,44,8.799999999999999,False
33974,44,8.799999999999999,False
32121,44,8.799999999999999,False
43287,44,8.799999999999999,False
40430,44,8.799999999999999,False
71306,44,8.799999999999999,False
46499,44,8.799999999999999,False
2384,44,8.799999999999999,False
10870,44,8.799999999999999,False
72604,44,8.799999999999999,False
41044,44,8.799999999999999,False
27709,44,8.799999999999999,False
19235,44,8.799999999999999,False
13245,44,8.799999999999999,False
52534,44,8.799999999999999,False
62756,44,8.799999999999999,False
13029,44,8.799999999999999,False
38165,44,8.799999999999999,False
35145,44,8.799999999999999,False
64986,44,8.799999999999999,False
38385,44,8.799999999999999,False
370,43,8.6,False
69646,43,8.6,False
57287,43,8.6,False
26522,43,8.6,False
45170,43,8.6,False
72579,43,8.6,False
71834,43,8.6,False
12542,43,8.6,False
63725,43,8.6,False
43647,43,8.6,False
51522,43,8.6,False
62958,43,8.6,False
39812,43,8.6,False
40043,43,8.6,False
62130,43,8.6,False
73182,43,8.6,False
57543,43,8.6,False
58197,43,8.6,False
64587,43,8.6,False
73344,43,8.6,False
27521,43,8.6,False
63651,43,8.6,False
42348,43,8.6,False
39470,43,8.6,False
20158,43,8.6,False
64693,43,8.6,False
34203,43,8.6,False
68183,43,8.6,False
2137,43,8.6,False
49377,43,8.6,False
5809,43,8.6,False
50797,43,8.6,False
48716,42,8.4,False
68411,42,8.4,False
53815,42,8.4,False
53991,42,8.4,False
66674,42,8.4,False
22596,42,8.4,False
1179,42,8.4,False
19277,42,8.4,False
71603,42,8.4,False
8949,42,8.4,False
31606,42,8.4,False
1656,42,8.4,False
41687,42,8.4,False
14181,42,8.4,False
4324,42,8.4,False
64890,42,8.4,False
72658,42,8.4,False
71525,42,8.4,False
53749,42,8.4,False
18993,42,8.4,False
41224,42,8.4,False
26362,41,8.200000000000001,False
13689,41,8.200000000000001,False
28376,41,8.200000000000001,False
49165,41,8.200000000000001,False
41681,41,8.200000000000001,False
47023,41,8.200000000000001,False
10034,41,8.200000000000001,False
52970,41,8.200000000000001,False
59510,41,8.200000000000001,False
52997,41,8.200000000000001,False
67948,41,8.200000000000001,False
52790,41,8.200000000000001,False
33840,41,8.200000000000001,False
442,41,8.200000000000001,False
54076,41,8.200000000000001,False
65549,40,8.0,False
24114,40,8.0,False
47966,40,8.0,False
22310,40,8.0,False
63899,40,8.0,False
38884,40,8.0,False
64012,40,8.0,False
36503,40,8.0,False
43482,40,8.0,False
37525,40,8.0,False
16770,40,8.0,False
55932,40,8.0,False
1912,40,8.0,False
7491,40,8.0,False
61432,40,8.0,False
39371,40,8.0,False
5564,40,8.0,False
1442,40,8.0,False
50419,40,8.0,False
35914,40,8.0,False
39571,40,8.0,False
28069,40,8.0,False
66713,40,8.0,False
